#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_300000_400000	xeond	0:00:07	0.0	2.57	238.42	244.23	237.45	3682.38	160.59	5	build_bam	7.1694	1
1	subset_900000_1000000	xeond	0:17:40	0.0	2.23	1600.88	1603.66	1600.18	6837.35	102.7	5	realigner	1060.1056	1
1	subset_300000_400000	xeond	0:16:56	0.0	2.21	1589.33	1592.15	1588.64	6837.35	104.29	5	realigner	1016.5837	1
1	subset_100000_200000	xeond	0:17:40	0.0	2.15	1575.44	1578.41	1574.75	6837.35	102.5	5	realigner	1060.2184	1
1	subset_600000_700000	xeond	0:00:12	0.0	10.9	579.5	585.64	578.5	3680.38	164.47	5	sort_picard	12.5978	1
1	subset_400000_500000	xeond	0:00:51	0.0	33.08	5275.42	5279.1	5274.8	5431.92	86.25	5	mapping	51.4422	1
1	subset_400000_500000	xeond	0:00:16	0.0	11.99	691.44	697.06	690.43	3682.41	181.73	5	mark_duplicates	16.4652	1
1	subset_700000_800000	xeond	0:00:16	0.0	12.38	697.08	702.72	696.07	3682.41	169.43	5	mark_duplicates	16.2036	1
1	subset_100000_200000	xeond	0:00:16	0.0	12.22	698.48	703.96	697.5	3682.41	174.47	5	mark_duplicates	16.2856	1
1	subset_900000_1000000	xeond	0:00:12	0.0	11.87	580.85	587.01	579.87	3680.39	174.68	5	sort_picard	12.8128	1
1	subset_500000_600000	xeond	0:00:12	0.0	12.42	579.19	585.57	578.21	3680.38	167.78	5	sort_picard	12.7442	1
1	subset_200000_300000	xeond	0:00:51	0.0	33.1	5275.44	5278.86	5274.77	5431.92	86.29	5	mapping	51.3972	1
1	subset_700000_800000	xeond	0:19:02	0.0	2.2	1584.22	1587.28	1583.55	6837.35	104.06	5	realigner	1142.3364	1
1	subset_200000_300000	xeond	0:00:07	0.0	2.42	236.67	242.89	235.66	3680.38	151.73	5	build_bam	7.4057	1
1	subset_100000_200000	xeond	0:00:07	0.0	1.5	222.26	228.38	221.27	3680.38	133.12	5	build_bam	7.1318	1
1	subset_800000_900000	xeond	0:00:12	0.0	11.78	580.36	586.81	579.39	3680.38	166.78	5	sort_picard	12.815999999999999	1
1	subset_500000_600000	xeond	0:19:12	0.0	2.18	1591.44	1594.78	1590.74	6837.35	102.48	5	realigner	1152.8712	1
1	subset_600000_700000	xeond	0:00:51	0.0	33.07	5275.9	5279.23	5275.25	5431.92	85.87	5	mapping	51.6482	1
